[Wednesday/May 03/05/2023 16:20:39] AdMcArPf17.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:40] AdMcArPf18.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:20:40] AdMcArPf19.mp4 | length=5.3638095238095 | time=5.0667333333333
[Wednesday/May 03/05/2023 16:20:40] AdMcArPf1.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:40] AdMcArPf20.mp4 | length=5.3638095238095 | time=5.0667333333333
[Wednesday/May 03/05/2023 16:20:40] AdMcArPf21.mp4 | length=5.3638095238095 | time=5.0667333333333
[Wednesday/May 03/05/2023 16:20:40] AdMcArPf22.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:20:40] AdMcArPf23.mp4 | length=10.07746031746 | time=10.07746031746
[Wednesday/May 03/05/2023 16:20:40] AdMcArPf2.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:40] AdMcArPf3.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:40] AdMcArPf4.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:40] AdMcArPf5.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:40] AdMcArPf6.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:41] AdMcArPf7.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:41] AdMcArPf8.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:41] AdMcArPf9.mp4 | length=6.0836281179138 | time=6.0836281179138
[Wednesday/May 03/05/2023 16:20:41] AdMeMcMeet10.mp4 | length=8.0805442176871 | time=8.0805442176871
[Wednesday/May 03/05/2023 16:20:41] AdMeMcMeet11.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:41] AdMeMcMeet12.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:41] AdMeMcMeet13.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:41] AdMeMcMeet14.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:41] AdMeMcMeet15.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:41] AdMeMcMeet16.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:41] AdMeMcMeet17.mp4 | length=8.0805442176871 | time=8.0805442176871
[Wednesday/May 03/05/2023 16:20:41] AdMeMcMeet18.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:42] AdMeMcMeet1.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:42] AdMeMcMeet2.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:43] AdMeMcMeet3.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:43] AdMeMcMeet4.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:43] AdMeMcMeet5.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:44] AdMeMcMeet6.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:44] AdMeMcMeet7.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:45] AdMeMcMeet8.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:20:46] AdMeMcMeet9.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:20:46] AdNeHT10.mp4 | length=5.3638095238095 | time=5.0667333333333
[Wednesday/May 03/05/2023 16:20:47] AdNeHT11.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:20:47] AdNeHT12.mp4 | length=8.03410430839 | time=8.03410430839
[Wednesday/May 03/05/2023 16:20:47] AdNeHT13.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:47] AdNeHT14.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:48] AdNeHT15.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:48] AdNeHT16.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:48] AdNeHT17.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:48] AdNeHT18.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:20:48] AdNeHT19.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:20:48] AdNeHT1.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:48] AdNeHT20.mp4 | length=5.3638095238095 | time=5.2669333333333
